"super_opeid","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","k_married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5","k_married_cond_parq1","k_married_cond_parq2","k_married_cond_parq3","k_married_cond_parq4","k_married_cond_parq5","shareimputed","imputed"
1433,"Wesley College",2,6,"Selective private",1,3,"DE",19901,"Dover",10001,"Kent",0,323.666666666667,0.4685891,0.55015695,0.023901707,0.0007891389,94863.8410546473,81500,0.611261550785953,0.098910347,0.1346074,0.20332989,0.26281941,0.30033305,0.13047571,0.050881077,0.0037944054,0.00018559955,0.63121688,46907.005225766,44100,46300,0.071956784,0.08173199,0.11871004,0.17142528,0.32458696,0.30354583,0.097225167,0.030823149,0.0045787175,0.57524729,0.5939728,0.63204241,0.62817931,0.6684413,0.11754799,0.13463835,0.14502001,0.36114338,0.24165021,0.054135099,0.15491968,0.26518878,0.33339131,0.19236514,0.088700421,0.10792205,0.18316084,0.37451971,0.24569699,0.099012651,0.11975698,0.14840023,0.30979151,0.32303861,0.062465318,0.10362279,0.15030111,0.28774363,0.39586714,0.0079783248,0.00014526979,0.00076143374,0.0037195939,0.0087823179,0.4719266,0.44097841,0.52838039,0.63770902,0.56298083,0.73738414,1
1424,"Wesleyan University",2,2,"Other elite schools (public and private)",1,1,"CT",20901,"Bridgeport",9007,"Middlesex",0,662,0.53877139,0.50664794,0.019636208,0.0019171118,371959.166871223,165300,0.804872017882742,0.041971348,0.056261145,0.079463735,0.14462636,0.67767739,0.55371976,0.40880695,0.1354268,0.019245746,0.69202679,70264.8524003965,56500,59300,0.070536114,0.073322043,0.12396061,0.10963356,0.19166188,0.50142193,0.30759686,0.19120903,0.059198409,0.65765297,0.65810204,0.69589138,0.69403875,0.69608963,0.097305551,0.08355242,0.16300052,0.18829362,0.46784791,0.13048135,0.14627935,0.064014003,0.17568633,0.48353902,0.063045606,0.14805591,0.081176408,0.19104852,0.51667356,0.075404197,0.12976605,0.093739063,0.18822293,0.51286781,0.067851886,0.12054598,0.11684467,0.19400264,0.50075483,0.045676678,0.070950963,0.04545122,0.051545452,0.062305402,0.4272868,0.4011769,0.44463941,0.48346701,0.53253758,0,0
3328,"West Chester University Of Pennsylvania",1,5,"Selective public",1,1,"PA",19700,"Philadelphia",42029,"Chester",0,1921.33333333333,0.61328936,0.60739905,0.012733021,0.0003482367,122582.756478791,102700,0.698635974437474,0.042028327,0.088780247,0.15540911,0.28116024,0.43262208,0.19756168,0.086146049,0.01046732,0.00065421232,0.64984936,50830.7919915098,47500,50200,0.082474239,0.090811253,0.10634867,0.13493524,0.3004477,0.36745709,0.15616122,0.063381582,0.012021516,0.60805112,0.6268599,0.6440028,0.6547991,0.65751106,0.1121138,0.13313639,0.17672883,0.27505815,0.30296284,0.091526106,0.1290956,0.17234014,0.29111221,0.31592593,0.098202243,0.10183199,0.13944259,0.30161807,0.35890508,0.081954584,0.10601572,0.12708357,0.33270735,0.35223877,0.091695957,0.1009172,0.1266827,0.28344411,0.39726001,0.0082857618,0.015675172,0.0055545173,0.012303573,0.013774462,0.46956095,0.52326417,0.58321142,0.6207819,0.6380468,0,0
3823,"West Liberty University",1,5,"Selective public",1,3,"WV",15600,"Wheeling",54069,"Ohio",0,447.166666666667,0.53969437,0.61729866,0.012908548,3.3754073e-05,80635.5817240496,72200,0.567299490071836,0.087068163,0.13987631,0.27216175,0.34196717,0.15892667,0.05854173,0.017008938,0.0035296984,8.3371058e-05,0.56933689,39310.6722928508,36400,38200,0.10174495,0.11232595,0.15136595,0.22604436,0.30369616,0.20656762,0.089503579,0.04594896,0.0057407883,0.51802802,0.52077919,0.5572263,0.58929431,0.61798,0.16601579,0.15246496,0.25384411,0.27941719,0.14825796,0.15328938,0.18259701,0.23865522,0.25571027,0.16974807,0.10657751,0.16129167,0.24910431,0.29266128,0.19036523,0.099277712,0.13958682,0.20972592,0.32461616,0.22679338,0.084779188,0.13162407,0.19533768,0.33311427,0.25514477,0.00038767411,0,0.0040979791,0.0081416098,0.011373535,0.53403801,0.62991345,0.61164874,0.63099575,0.63201344,0.33954528,1
3665,"West Texas A&M University",1,5,"Selective public",1,3,"TX",30903,"Amarillo",48381,"Randall",0,906.666666666667,0.53492647,0.66841352,0.021536281,0.00075101631,83239.4681899127,74600,0.573865331599818,0.10390026,0.15909618,0.23343495,0.28259814,0.22097039,0.081985317,0.030609297,0.0023893083,2.1419801e-05,0.59850162,45374.4949865005,39900,43000,0.098084025,0.11064205,0.13608247,0.18369924,0.30949682,0.26007932,0.13792747,0.068713605,0.012327029,0.57078427,0.58433968,0.59524351,0.60782588,0.61324823,0.083410457,0.18210974,0.22042067,0.30678064,0.20727842,0.11332751,0.11366703,0.21731456,0.33673707,0.21895394,0.10524745,0.15398072,0.19022204,0.30254215,0.24800761,0.12808199,0.10826341,0.16477619,0.32907477,0.26980355,0.10490788,0.14724922,0.15954007,0.27347025,0.31483263,0.0072282427,0.0093254484,0.0095594516,0.011533553,0.020824054,0.57185674,0.60635066,0.64495206,0.70112592,0.74144834,0,0
65,"West Virginia Community And Technical College System",1,5,"Selective public",1,3,"WV",16702,"Morgantown",54049,"Marion",1,1071,0.52847809,0.56881022,0.015997078,0,71950.1752232143,64200,0.515695120403042,0.13474824,0.18606758,0.27207562,0.27449089,0.13261768,0.043839633,0.018170133,0.0024485372,1.7547231e-05,0.54727393,36879.283512537,33900,37600,0.1256779,0.13574754,0.17101708,0.21953681,0.26117566,0.21252294,0.087989248,0.038805116,0.0037539478,0.45848048,0.53122008,0.55112863,0.58560055,0.5727815,0.22128685,0.2562266,0.19995145,0.20381688,0.11871827,0.15233961,0.17115632,0.2458012,0.25042388,0.180279,0.10791605,0.17809819,0.24251236,0.26227409,0.20919931,0.11570244,0.13104798,0.19547047,0.304676,0.25310314,0.1241424,0.15244348,0.205263,0.24225093,0.27590024,0,0.0032905387,0.0032794964,0.0056871548,0.0051904232,0.4161514,0.57245946,0.5683918,0.62573749,0.60183227,0,0
3826,"West Virginia State University",1,5,"Selective public",1,3,"WV",16901,"Charleston",54039,"Kanawha",0,741.333333333333,0.50584531,0.5099743,0.013531802,6.5348453e-05,74193.7972368199,65100,0.520554741187919,0.1396217,0.20008726,0.22717026,0.27884787,0.15427285,0.049657233,0.017522439,0.0039408463,1.4680986e-05,0.49208882,30808.8018069919,27200,31200,0.14084432,0.15700905,0.22231767,0.25103503,0.22941145,0.14022672,0.057483152,0.020830378,0.0027472137,0.4444325,0.47501245,0.49674261,0.51206851,0.51440096,0.22702125,0.24432844,0.19861042,0.2331222,0.096917614,0.16125172,0.23227727,0.27502328,0.21799947,0.11344822,0.1561362,0.22064693,0.25041458,0.22120485,0.15159748,0.12906769,0.20523456,0.27750599,0.2344074,0.15378433,0.13993248,0.22281788,0.22043651,0.24390841,0.17290473,0.00046803936,0.0020662425,0.00023977352,0.004729474,0.0058024675,0.44179505,0.47142121,0.5340839,0.53529698,0.54040831,0,0
64,"West Virginia University, West Virginia University Institute Of Technology, West Virginia University - Parkersburg, And Potomac State College",1,5,"Selective public",1,3,"WV",16702,"Morgantown",54061,"Monongalia",1,4418.66666666667,0.47450212,0.59289235,0.016364807,0.00068705872,109372.153589059,86700,0.635603348070876,0.076165147,0.12154557,0.19877377,0.27477086,0.32874465,0.16207333,0.075873308,0.012364236,0.00046025627,0.63013411,51563.2454212951,42700,46700,0.093555547,0.10251215,0.12547353,0.16787878,0.25027171,0.35386387,0.19818248,0.10187144,0.01919727,0.52107221,0.57418716,0.60699111,0.64521956,0.67747176,0.17927639,0.1823087,0.22394158,0.19961387,0.21485953,0.13207692,0.15392812,0.19759132,0.25811559,0.25828806,0.10568647,0.13872671,0.19518547,0.26905969,0.29134172,0.0876991,0.11577108,0.16738608,0.25609693,0.3730469,0.084257856,0.1018813,0.12780534,0.24287939,0.44317612,0.0090206442,0.0089333123,0.012095166,0.016986284,0.031492129,0.49523807,0.51640677,0.59915692,0.62547797,0.61277258,0,0
3830,"West Virginia Wesleyan College",2,6,"Selective private",1,3,"WV",16703,"Buckhannon",54097,"Upshur",0,331,0.54078549,0.59883344,0.0058931899,5.0100261e-05,107317.53125,86300,0.629822532335917,0.066563629,0.12728783,0.20134135,0.28705919,0.31774807,0.14957309,0.070038408,0.0037038315,0.0019187125,0.65429866,53992.9752604167,46800,50700,0.063703313,0.075035483,0.11087199,0.1816185,0.25133222,0.3811419,0.21512842,0.1021738,0.015644139,0.4686572,0.58150464,0.62336636,0.68496901,0.71424061,0.20731743,0.17563714,0.38399237,0.14451824,0.088534683,0.11125472,0.1617479,0.15959635,0.3083843,0.25901672,0.12060617,0.11167371,0.1850235,0.24240053,0.34029609,0.054677129,0.086220399,0.1893287,0.29125801,0.37851578,0.022331309,0.098686703,0.13892287,0.22044341,0.51961577,0.0007526672,0.00057044881,0.00053185259,0.01851421,0.031785145,0.50648248,0.6152944,0.56290835,0.55818766,0.6710695,1,1
2981,"Western Carolina University",1,5,"Selective public",1,3,"NC",1202,"Sylva",37099,"Jackson",0,989.333333333333,0.50572777,0.61031872,0.011105026,0,106832.058151533,88000,0.635753309329083,0.070328958,0.13623351,0.18653257,0.28805247,0.31885254,0.15768011,0.071178868,0.0077189477,0.00067682151,0.58489406,41190.0274503559,36700,38700,0.08612521,0.09683013,0.13445479,0.23543726,0.31862947,0.21464841,0.091195367,0.03837068,0.0059394189,0.54638606,0.54804659,0.58352357,0.60301924,0.59355849,0.094072364,0.20666739,0.25536212,0.285997,0.15790118,0.1094761,0.16060753,0.2684572,0.3077696,0.1536895,0.098286107,0.1250643,0.25545278,0.30488971,0.21630713,0.092625007,0.11116893,0.22522916,0.34386384,0.22711304,0.094982401,0.13388294,0.21444701,0.31570822,0.24097951,0,0.005005823,0.0071384786,0.0036765251,0.0089912005,0.56030589,0.56805742,0.63235301,0.64261222,0.59734219,0,0
1380,"Western Connecticut State University",1,5,"Selective public",1,1,"CT",20901,"Bridgeport",9001,"Fairfield",0,790.5,0.52877927,0.50619423,0.017392995,0.00048159689,118537.96875,100500,0.691217541694641,0.045886781,0.11179112,0.15081692,0.28063613,0.410869,0.20595741,0.088037819,0.0075727869,0.00064091041,0.63560218,49204.2122395833,47300,49500,0.084209614,0.095064826,0.12513308,0.15715161,0.26804557,0.3546049,0.17372453,0.074354604,0.0081815505,0.60617572,0.62495852,0.62852591,0.65240252,0.63290691,0.11070599,0.1398834,0.19716191,0.17320718,0.37904152,0.093505405,0.16527966,0.15040445,0.28132549,0.30948508,0.097042151,0.13592121,0.17233318,0.27963397,0.31506953,0.086663134,0.10982843,0.14821956,0.29910418,0.35618469,0.098755099,0.11905605,0.15504718,0.24955639,0.37758532,0.010495329,0.014371435,0.0050576515,0.0086214934,0.0070851613,0.47540262,0.42088562,0.4957369,0.52709901,0.52240425,1,1
1780,"Western Illinois University",1,5,"Selective public",1,2,"IL",23700,"Galesburg",17109,"McDonough",0,1888.66666666667,0.50547123,0.64249134,0.011547994,2.5056132e-05,107672.673281415,93400,0.66395729607674,0.047720104,0.10323565,0.19697994,0.29569677,0.35636762,0.14506139,0.053655978,0.0057839993,0.00055210764,0.65294802,50084.2248472247,45200,47400,0.065555938,0.072949126,0.10201835,0.17634529,0.29482448,0.35386285,0.16321354,0.065865695,0.0083889095,0.59222168,0.61982226,0.63615358,0.65042192,0.6820547,0.11538074,0.11151481,0.26590243,0.26520771,0.24199431,0.070941962,0.12004789,0.22238983,0.29706007,0.28956026,0.081273273,0.099461935,0.19681069,0.30920869,0.31324536,0.076135486,0.10190395,0.17104584,0.30331093,0.3476038,0.060603671,0.097031705,0.14409944,0.28315023,0.415115,0.00052506448,0.0050824541,0.0064067687,0.0077523743,0.012023555,0.4971163,0.59971416,0.63430047,0.66676867,0.65873331,0,0
21715,"Western International University",3,10,"Four-year for-profit",1,4,"AZ",35001,"Phoenix",4013,"Maricopa",0,66.6666666666667,0.78500003,0.43411961,0.0049148505,0,65439.2931640625,56700,0.478496519476175,0.17776807,0.24310417,0.24926959,0.17537458,0.15448365,0.046206776,0.023062723,0.0060004797,6.2685009e-05,0.46927667,26749.4634570312,25000,30200,0.16521572,0.17678171,0.25052261,0.25102213,0.18622035,0.13545325,0.035533175,0.010019816,0,0.3534162,0.53453177,0.44765827,0.56038767,0.43136162,0.24904713,0.40382665,0.22678433,0.092694305,0.027647544,0.13214043,0.25649574,0.24438097,0.21643464,0.15054825,0.25436535,0.14168835,0.27635065,0.18425252,0.14334311,0.070863642,0.20250699,0.2457256,0.23830096,0.24260288,0.15892918,0.29483235,0.25450757,0.19034773,0.10138317,0,0,0,0,0,0.28704432,0.43350485,0.51603782,0.30148411,0.62272137,0,0
2002,"Western Kentucky University",1,5,"Selective public",1,3,"KY",5401,"Bowling Green",21227,"Warren",0,2511,0.56418425,0.62720841,0.014070529,0.0011999116,92101.5166050627,76100,0.580086081519824,0.10337527,0.15716767,0.22019714,0.27345067,0.24580926,0.10623523,0.044520225,0.0056656408,0.00063765777,0.56745535,39026.6480796993,35100,37800,0.09422598,0.10515909,0.15626554,0.24002755,0.29504597,0.20350182,0.091627248,0.043689564,0.0087508466,0.49354669,0.54085141,0.55634075,0.5839805,0.60712111,0.12568255,0.26328835,0.27595216,0.19896574,0.13611117,0.10485099,0.18970728,0.25657183,0.29007155,0.15879838,0.11218528,0.15752518,0.24882081,0.2945601,0.18690856,0.10207227,0.1256873,0.24026929,0.32308811,0.20888303,0.093864784,0.1227631,0.20619518,0.30787301,0.26930389,0.011607337,0.0076678866,0.0047399849,0.0043612919,0.016718091,0.50399309,0.56937963,0.65457112,0.66482127,0.64964765,0,0
2330,"Western Michigan University",1,5,"Selective public",1,2,"MI",12100,"Kalamazoo",26077,"Kalamazoo",0,3988.66666666667,0.53108805,0.63694984,0.010054297,6.6462897e-05,142872.854598446,112200,0.735716524763528,0.034533065,0.063698307,0.13206621,0.26030368,0.50939882,0.27146482,0.11848321,0.017238816,0.001178481,0.64738911,51523.864277236,45000,47900,0.079602167,0.089372136,0.10680808,0.16270429,0.2795788,0.36153674,0.1855873,0.087412894,0.014338008,0.61091208,0.62282842,0.62773567,0.64275289,0.66039753,0.093036473,0.13902609,0.20795003,0.26883757,0.29114985,0.10122759,0.11185471,0.18529078,0.28559354,0.3160333,0.095186874,0.12120204,0.17192604,0.29182225,0.31986278,0.084389612,0.10946266,0.17414497,0.29043189,0.34157088,0.08867979,0.098904632,0.14857559,0.27083465,0.39300531,0.0019246163,0.0092403451,0.0074604233,0.009575801,0.020033546,0.5807932,0.5946086,0.60962152,0.64863038,0.64716762,0,0
10363,"Western Nevada College",1,7,"Nonselective four-year public",1,4,"NV",37604,"Reno",32510,"Carson City",0,497,0.5197854,0.47256988,0.012122547,0,71339.9193599095,62400,0.514207111477932,0.12680697,0.20645307,0.27399623,0.25759462,0.135149,0.042866636,0.012338737,0.0026877988,9.9268153e-05,0.4774901,29163.2663624979,26000,31700,0.18689068,0.20430928,0.19358096,0.23466489,0.22428721,0.14315757,0.059640847,0.028804826,0.00069733988,0.41731277,0.44116494,0.48462692,0.50183964,0.52856421,0.26688915,0.25704747,0.20681563,0.17364931,0.095598429,0.24576642,0.19043846,0.23361988,0.21677226,0.11340296,0.18947147,0.19071069,0.26450056,0.20798013,0.14733717,0.18523391,0.15659645,0.22567272,0.27976999,0.15272689,0.14870185,0.21514413,0.21904308,0.21058941,0.20652153,0,7.7358542e-05,0,0.0026451212,0,0.41698456,0.38592458,0.52422684,0.50487787,0.49077693,0,0
2226,"Western New England University",2,6,"Selective private",1,1,"MA",20800,"Springfield",25013,"Hampden",0,488.666666666667,0.44474763,0.62980825,0.020167124,0.00071830006,114938.230218281,99300,0.68511148669222,0.038180862,0.098275468,0.18207181,0.2966724,0.38479948,0.17576456,0.067318834,0.0053194468,0.00010459585,0.73077226,62383.9747212867,57100,59500,0.057827774,0.062328123,0.057649106,0.10037124,0.26940501,0.51024652,0.29163513,0.13066509,0.011921678,0.75423151,0.70677996,0.71300387,0.73654801,0.73852623,0.030535618,0.10915934,0.10177244,0.23033282,0.52819979,0.056976333,0.091322787,0.14679363,0.29547325,0.40943393,0.075169049,0.061673876,0.098022185,0.28318933,0.48194557,0.054658201,0.048060685,0.0956835,0.26436833,0.5372293,0.06668701,0.049426164,0.093101859,0.26398519,0.5267998,0.018813092,0.0078286733,0.0033854716,0.013829859,0.014851047,0.58522588,0.53305602,0.64366716,0.63856298,0.64563447,0,0
2664,"Western New Mexico University",1,5,"Selective public",1,4,"NM",30604,"Deming",35017,"Grant",0,266.333333333333,0.53817272,0.49284026,0.030912109,0,59190.0950357869,51200,0.447101461163749,0.23116118,0.22433944,0.23521557,0.2021735,0.10711028,0.040321551,0.017832411,0.00011504872,0.00011150704,0.50785697,32729.9982204318,28000,34000,0.14255528,0.1522173,0.20541269,0.24053532,0.21828984,0.18354486,0.069827817,0.02325858,0.0012082367,0.46738178,0.49614072,0.53322202,0.51835924,0.54422313,0.14820895,0.25871837,0.26998955,0.18935779,0.13372535,0.1769487,0.22245958,0.21131878,0.20454296,0.18473001,0.14793608,0.15748653,0.26670799,0.23458759,0.19328184,0.15117818,0.19307646,0.23863313,0.23891473,0.17819749,0.12043185,0.18319775,0.18427649,0.23480204,0.27729189,0,2.5154401e-07,0.0051364806,0,0,0.40063685,0.41583872,0.5175513,0.58644563,0.62215912,0,0
3209,"Western Oregon University",1,5,"Selective public",1,4,"OR",38901,"Eugene",41053,"Polk",0,683.666666666667,0.61823499,0.68076915,0.012520499,0.00044889693,101204.073176956,86900,0.640551603723886,0.057862885,0.12445076,0.20220909,0.31163555,0.30384186,0.11880649,0.04664829,0.0066857296,0,0.59685761,41562.5148422264,40800,43900,0.10274413,0.11220481,0.12956023,0.1827614,0.32122523,0.25424844,0.098760448,0.039224528,0.0046582809,0.56508934,0.58710998,0.56416708,0.60872376,0.61648506,0.1382681,0.16067454,0.17375149,0.31092364,0.21638221,0.12113325,0.091463663,0.19520925,0.37633276,0.21586116,0.12967156,0.13136585,0.21716766,0.31635162,0.20544326,0.11040577,0.13356696,0.1676963,0.33288881,0.25544211,0.093805246,0.1339277,0.1719325,0.29189608,0.30843848,0.0077579422,0.0038061875,0.0023830798,0.0033439253,0.0072792298,0.56337661,0.68615693,0.63913906,0.72075117,0.68761545,0,0
1372,"Western State Colorado University",1,5,"Selective public",1,4,"CO",35202,"Gunnison",8051,"Gunnison",0,454.333333333333,0.40572268,0.55442655,0.0077849077,0,147656.407533933,94700,0.690175063366935,0.052782524,0.097378194,0.18845779,0.25414535,0.40723628,0.24962565,0.14461504,0.03166426,0.0022285269,0.57171303,41941.6549259446,35800,39900,0.11349699,0.12713717,0.14696078,0.21892707,0.26145497,0.24552016,0.11960059,0.067038059,0.0096327132,0.48532063,0.56993759,0.57614106,0.58320594,0.57411319,0.1664073,0.19680519,0.284657,0.20464025,0.14749025,0.15810676,0.1417893,0.19845644,0.26463988,0.23700771,0.1108326,0.18277207,0.21836463,0.2380885,0.24994215,0.12487295,0.13011159,0.19752558,0.29843006,0.24905983,0.12360018,0.13567957,0.22891897,0.2557953,0.25600597,0,0.015014634,9.4784846e-05,0.010741118,0.013316464,0.4704608,0.60313833,0.56330717,0.59083521,0.52682996,0,0
3802,"Western Washington University",1,5,"Selective public",1,4,"WA",39302,"Bellingham",53073,"Whatcom",0,2358.33333333333,0.59434628,0.61110085,0.011292228,0.00084775913,132537.492257067,108100,0.722993231839089,0.033749826,0.072456159,0.14609027,0.26681107,0.48089266,0.23252423,0.10838371,0.013522273,0.0010192192,0.63810736,50552.040303114,45900,49100,0.093194023,0.10390259,0.11702457,0.14942361,0.26643622,0.363213,0.18753448,0.091510065,0.013559073,0.6091339,0.60235667,0.61840641,0.63414478,0.6537109,0.13180931,0.13392416,0.14242391,0.25725636,0.33458623,0.11644566,0.14306702,0.1584314,0.28003481,0.30202118,0.10883637,0.13960594,0.15331532,0.27251485,0.32572755,0.10669284,0.11954845,0.15050463,0.2725684,0.35068563,0.09700726,0.10365441,0.14677565,0.2597827,0.39278004,0.025118919,0.011610069,0.0088736843,0.010162783,0.016349161,0.49844277,0.57822782,0.59769982,0.61018318,0.62854058,0,0
2189,"Westfield State University",1,5,"Selective public",1,1,"MA",20800,"Springfield",25013,"Hampden",0,790,0.54514766,0.60618937,0.0089962315,0,104262.733590454,98100,0.692703567929409,0.03940627,0.080152422,0.15277499,0.34457341,0.38309291,0.13628004,0.043676402,0.0029496306,0,0.66440374,49506.3660766086,48200,50000,0.06080915,0.067261681,0.0930935,0.16033342,0.31200084,0.36731052,0.15255202,0.06046439,0.0047419546,0.57245833,0.658301,0.64570171,0.66382962,0.68311298,0.12802154,0.11906401,0.22592627,0.29869378,0.22829442,0.058804248,0.12738705,0.17800277,0.26751748,0.36828852,0.063772179,0.095102638,0.19510834,0.32572603,0.32029077,0.060013972,0.10254961,0.16526705,0.31383061,0.35833871,0.070691757,0.073940493,0.1315839,0.31555736,0.40822649,0,0.0050899261,0.0025258355,0.00092423451,0.0094745513,0.58612877,0.49589068,0.58858943,0.61815476,0.62758648,0,0
2523,"Westminster College of Fulton, MO",2,6,"Selective private",1,2,"MO",29601,"Columbia",29027,"Callaway",0,159,0.418239,0.65503818,0.015415492,0.0001546523,156147.416666667,96600,0.699541131655375,0.033177301,0.10722779,0.18982394,0.29222804,0.37754291,0.2155406,0.12102001,0.035456207,0.0035480184,0.67753774,58176.21484375,47300,52000,0.083954901,0.097080305,0.058660604,0.16667071,0.2909258,0.38666254,0.20062248,0.1182095,0.021306682,0.67228079,0.69106036,0.71153581,0.68064404,0.65466088,0.28786549,0,0.047507405,0.1999874,0.46463969,0.10202067,0.042300951,0.15288824,0.40056866,0.30222151,0.030865036,0.067749448,0.19171837,0.33182377,0.37784335,0.057438012,0.065760687,0.19595611,0.28719795,0.39364716,0.14288794,0.058396496,0.14579555,0.25009945,0.40282053,0.0046613887,0.060641456,0.030249784,0.011388794,0.014777985,0.73533487,0.56195867,0.65497422,0.6744048,0.65945989,1,1
